step,domain,patched_train_loss,baseline_train_loss,delta_vs_baseline
450,math,1.765366792678833,1.9517611265182495,0.1863943338394165
451,wiki,3.7769060134887695,3.9213755130767822,0.1444694995880127
452,news,3.4763996601104736,3.5138704776763916,0.03747081756591797
453,reviews,3.7046148777008057,3.7728376388549805,0.0682227611541748
454,paper,3.1340696811676025,3.7729263305664062,0.6388566493988037
455,code,0.9585569500923157,1.1244151592254639,0.1658582091331482
456,math,1.7015693187713623,1.890175461769104,0.1886061429977417
457,wiki,3.0865495204925537,3.806602716445923,0.7200531959533691
458,news,4.062480926513672,4.1420745849609375,0.07959365844726562
459,reviews,3.6789252758026123,3.6968648433685303,0.01793956756591797
460,paper,3.5909841060638428,4.314138412475586,0.7231543064117432
461,code,1.069828987121582,1.497353196144104,0.427524209022522
462,math,1.8944283723831177,2.1635842323303223,0.2691558599472046
463,wiki,3.484440803527832,4.034943103790283,0.5505023002624512
464,news,3.386359930038452,3.377631187438965,-0.008728742599487305
465,reviews,4.022619247436523,4.086349964141846,0.06373071670532227
466,paper,4.537087917327881,5.113653182983398,0.5765652656555176
467,code,1.2799137830734253,1.7314717769622803,0.451557993888855
468,math,2.2732691764831543,2.483553171157837,0.21028399467468262
469,wiki,3.177645444869995,3.4872522354125977,0.30960679054260254
470,news,3.91642689704895,3.966236114501953,0.04980921745300293
471,reviews,3.723623275756836,3.746528387069702,0.02290511131286621
472,paper,3.4738149642944336,3.994805097579956,0.5209901332855225
473,code,1.0210007429122925,1.374232292175293,0.3532315492630005
474,math,1.2127704620361328,1.4783880710601807,0.26561760902404785
475,wiki,4.030388355255127,4.2511138916015625,0.22072553634643555
476,news,4.381138324737549,4.460545539855957,0.0794072151184082
477,reviews,4.040769100189209,4.135455131530762,0.09468603134155273
478,paper,3.8428595066070557,4.631264686584473,0.788405179977417
479,code,1.4263182878494263,1.8042333126068115,0.37791502475738525
480,math,1.5936577320098877,1.6909648180007935,0.09730708599090576
481,wiki,3.0874862670898438,3.528247833251953,0.4407615661621094
482,news,3.9225964546203613,3.885820150375366,-0.03677630424499512
483,reviews,3.5665650367736816,3.598689317703247,0.03212428092956543
484,paper,2.964829921722412,3.404813051223755,0.4399831295013428
485,code,1.4141054153442383,1.8286598920822144,0.4145544767379761
486,math,1.8775403499603271,2.176025867462158,0.29848551750183105
487,wiki,3.3232293128967285,3.7500970363616943,0.4268677234649658
488,news,4.185857772827148,4.297061443328857,0.11120367050170898
489,reviews,2.921076536178589,2.958534002304077,0.03745746612548828
490,paper,3.4338021278381348,4.0722503662109375,0.6384482383728027
491,code,1.786400318145752,1.9945721626281738,0.20817184448242188
492,math,1.5363202095031738,1.7707780599594116,0.2344578504562378
493,wiki,3.58897066116333,3.7996325492858887,0.2106618881225586
494,news,3.8989086151123047,4.002795219421387,0.10388660430908203
495,reviews,3.1011173725128174,3.1927595138549805,0.09164214134216309
496,paper,3.3307363986968994,3.9858593940734863,0.6551229953765869
497,code,1.4798682928085327,1.9476717710494995,0.4678034782409668
498,math,1.022666335105896,1.3248456716537476,0.30217933654785156
499,wiki,3.865424394607544,4.016834735870361,0.15141034126281738
500,news,4.014001369476318,4.024767875671387,0.01076650619506836
501,reviews,3.3742520809173584,3.4251046180725098,0.05085253715515137
502,paper,3.1437060832977295,3.680987596511841,0.5372815132141113
503,code,1.4073315858840942,1.6962021589279175,0.28887057304382324
504,math,1.7612855434417725,1.8617314100265503,0.10044586658477783
505,wiki,3.686861753463745,4.336537837982178,0.6496760845184326
506,news,3.80966854095459,3.939249277114868,0.12958073616027832
507,reviews,3.7538421154022217,3.7668349742889404,0.01299285888671875
508,paper,3.586604118347168,4.046592712402344,0.4599885940551758
509,code,0.9193772673606873,1.1136664152145386,0.19428914785385132
510,math,1.7707997560501099,2.0530266761779785,0.28222692012786865
511,wiki,3.6796975135803223,4.068929195404053,0.38923168182373047
512,news,4.202934741973877,4.322892189025879,0.11995744705200195
513,reviews,3.309206962585449,3.4112744331359863,0.10206747055053711
514,paper,4.003267765045166,4.553090572357178,0.5498228073120117
515,code,1.2438318729400635,1.4820752143859863,0.23824334144592285
516,math,1.5748172998428345,1.8024394512176514,0.2276221513748169
517,wiki,4.019672393798828,4.080904960632324,0.061232566833496094
518,news,4.0511674880981445,4.193645000457764,0.14247751235961914
519,reviews,3.1856064796447754,3.2704646587371826,0.08485817909240723
520,paper,3.1780803203582764,3.9659698009490967,0.7878894805908203
521,code,1.3556634187698364,1.5622435808181763,0.20658016204833984
522,math,1.3279653787612915,1.4731580018997192,0.14519262313842773
523,wiki,3.490319013595581,4.059036731719971,0.5687177181243896
524,news,4.187900066375732,4.270636081695557,0.08273601531982422
525,reviews,3.1571109294891357,3.2335450649261475,0.07643413543701172
526,paper,3.189791202545166,3.945328950881958,0.755537748336792
527,code,1.260872721672058,1.7950259447097778,0.5341532230377197
528,math,1.4378716945648193,1.8512924909591675,0.41342079639434814
529,wiki,3.5174121856689453,4.097227573394775,0.5798153877258301
530,news,4.581837177276611,4.79723596572876,0.21539878845214844
531,reviews,3.315063714981079,3.4113807678222656,0.09631705284118652
532,paper,3.9559881687164307,4.621999740600586,0.6660115718841553
533,code,1.1892541646957397,1.2956604957580566,0.1064063310623169
534,math,1.4949560165405273,1.6726597547531128,0.17770373821258545
535,wiki,3.8181965351104736,4.121830940246582,0.3036344051361084
536,news,3.4672722816467285,3.4688775539398193,0.0016052722930908203
537,reviews,3.9740893840789795,4.039069175720215,0.06497979164123535
538,paper,3.264223098754883,3.810817241668701,0.5465941429138184
539,code,1.156814455986023,1.219001054763794,0.062186598777770996
540,math,1.7594467401504517,2.129579544067383,0.37013280391693115
541,wiki,3.7660412788391113,4.286088943481445,0.520047664642334
542,news,3.517014741897583,3.5376033782958984,0.02058863639831543
543,reviews,3.1695556640625,3.231520652770996,0.061964988708496094
544,paper,3.389955997467041,4.170952320098877,0.7809963226318359
545,code,1.4975663423538208,1.8795363903045654,0.38197004795074463
546,math,1.157139539718628,1.3271647691726685,0.17002522945404053
547,wiki,3.5072219371795654,3.725125789642334,0.21790385246276855
548,news,3.9651546478271484,4.165644645690918,0.20048999786376953
549,reviews,3.432056188583374,3.60833740234375,0.17628121376037598
550,paper,3.180487632751465,3.76002836227417,0.5795407295227051
551,code,1.5870637893676758,2.003140449523926,0.41607666015625
552,math,1.9353183507919312,2.1906120777130127,0.25529372692108154
553,wiki,3.674525022506714,3.7473130226135254,0.07278800010681152
554,news,4.456515789031982,4.6038689613342285,0.1473531723022461
555,reviews,3.8370914459228516,3.8679277896881104,0.03083634376525879
556,paper,3.970384120941162,4.587088108062744,0.616703987121582
557,code,1.6692163944244385,2.1614651679992676,0.4922487735748291
558,math,1.396070122718811,1.5081803798675537,0.11211025714874268
559,wiki,3.403963088989258,3.985370635986328,0.5814075469970703
560,news,4.243619441986084,4.491335868835449,0.24771642684936523
561,reviews,3.8566389083862305,3.8496954441070557,-0.006943464279174805
562,paper,3.4718503952026367,4.141315937042236,0.6694655418395996
563,code,1.0896947383880615,1.4950671195983887,0.40537238121032715
564,math,1.8239840269088745,2.0936572551727295,0.269673228263855
565,wiki,3.79341197013855,4.100645542144775,0.3072335720062256
566,news,4.120691776275635,4.45799446105957,0.33730268478393555
567,reviews,3.692291021347046,3.6548759937286377,-0.0374150276184082
568,paper,2.921861171722412,3.442685127258301,0.5208239555358887
569,code,1.8028212785720825,2.3496530055999756,0.5468317270278931
570,math,1.610774278640747,1.877129316329956,0.266355037689209
571,wiki,3.1200873851776123,3.2077016830444336,0.08761429786682129
572,news,3.634617567062378,3.988117218017578,0.3534996509552002
573,reviews,3.6129164695739746,3.60910701751709,-0.0038094520568847656
574,paper,3.265244722366333,4.194967269897461,0.9297225475311279
575,code,1.8957772254943848,2.4860129356384277,0.590235710144043
576,math,2.2501299381256104,2.358572483062744,0.10844254493713379
577,wiki,2.9850032329559326,2.9729340076446533,-0.012069225311279297
578,news,3.9997382164001465,4.148972988128662,0.14923477172851562
579,reviews,3.688049554824829,3.7690787315368652,0.08102917671203613
580,paper,3.712542772293091,4.323800563812256,0.611257791519165
581,code,1.3158727884292603,1.6844762563705444,0.3686034679412842
582,math,1.2291204929351807,1.4499726295471191,0.22085213661193848
583,wiki,2.9471449851989746,4.146486759185791,1.1993417739868164
584,news,3.1836066246032715,3.4327423572540283,0.24913573265075684
585,reviews,3.390735149383545,3.4141855239868164,0.023450374603271484
586,paper,4.406777381896973,4.878626823425293,0.4718494415283203
587,code,1.634455680847168,1.751678466796875,0.11722278594970703
588,math,1.292988896369934,1.4814997911453247,0.18851089477539062
589,wiki,2.8931775093078613,3.839510679244995,0.9463331699371338
590,news,3.310159683227539,3.6010708808898926,0.2909111976623535
591,reviews,3.601224422454834,3.58689284324646,-0.014331579208374023
592,paper,4.374017715454102,5.176328182220459,0.8023104667663574
593,code,1.4308135509490967,1.9193880558013916,0.4885745048522949
594,math,1.9399398565292358,2.214184522628784,0.27424466609954834
595,wiki,1.91306734085083,2.9039196968078613,0.9908523559570312
596,news,3.132606267929077,3.4197728633880615,0.2871665954589844
597,reviews,3.9300782680511475,4.050649642944336,0.12057137489318848
598,paper,3.8273770809173584,4.412531852722168,0.5851547718048096
599,code,1.912666916847229,2.2526233196258545,0.3399564027786255
600,math,1.4067784547805786,1.7229015827178955,0.3161231279373169
601,wiki,2.47558856010437,3.518439292907715,1.0428507328033447
602,news,3.2208659648895264,3.2315616607666016,0.010695695877075195
603,reviews,3.8612027168273926,3.8676748275756836,0.006472110748291016
604,paper,2.876910924911499,2.924497604370117,0.047586679458618164
605,code,1.4421838521957397,1.8287161588668823,0.3865323066711426
606,math,1.3179479837417603,1.4190946817398071,0.10114669799804688
607,wiki,2.43412709236145,3.5859663486480713,1.151839256286621
608,news,3.5788064002990723,3.609243392944336,0.030436992645263672
609,reviews,4.211991310119629,4.268355846405029,0.05636453628540039
610,paper,2.610321283340454,2.650975227355957,0.04065394401550293
611,code,1.4708970785140991,2.0253171920776367,0.5544201135635376
612,math,1.6967418193817139,2.0781798362731934,0.3814380168914795
613,wiki,2.2373344898223877,3.3299431800842285,1.0926086902618408
614,news,3.311347007751465,3.3621623516082764,0.05081534385681152
615,reviews,3.2867026329040527,3.350940227508545,0.06423759460449219
616,paper,3.4281668663024902,3.636798858642578,0.2086319923400879
617,code,1.1922945976257324,1.7935069799423218,0.6012123823165894
618,math,1.2713611125946045,1.635503888130188,0.3641427755355835
619,wiki,2.554715394973755,3.548196792602539,0.9934813976287842
620,news,4.6133551597595215,4.86848258972168,0.2551274299621582
621,reviews,3.282120943069458,3.316978931427002,0.034857988357543945
622,paper,3.9076292514801025,4.388517379760742,0.48088812828063965
623,code,1.7081403732299805,2.10676908493042,0.39862871170043945
624,math,1.5037524700164795,1.6814740896224976,0.17772161960601807
625,wiki,2.7002336978912354,3.8162713050842285,1.1160376071929932
626,news,3.8422563076019287,4.100561141967773,0.2583048343658447
627,reviews,3.3395752906799316,3.3720576763153076,0.03248238563537598
628,paper,2.5662500858306885,2.7358224391937256,0.1695723533630371
629,code,1.8822073936462402,2.3937506675720215,0.5115432739257812
630,math,1.3833742141723633,1.621347188949585,0.23797297477722168
631,wiki,2.8907430171966553,3.9098825454711914,1.0191395282745361
632,news,3.8797714710235596,4.01641321182251,0.1366417407989502
633,reviews,3.286665916442871,3.3065176010131836,0.0198516845703125
634,paper,2.488572835922241,2.6373062133789062,0.14873337745666504
635,code,2.0111498832702637,2.593465566635132,0.5823156833648682
636,math,2.0361621379852295,2.4146411418914795,0.37847900390625
637,wiki,3.0246291160583496,3.8431193828582764,0.8184902667999268
638,news,2.967763900756836,3.141875982284546,0.17411208152770996
639,reviews,3.5676610469818115,3.683411121368408,0.11575007438659668
640,paper,3.3337104320526123,3.7427661418914795,0.4090557098388672
641,code,1.0861711502075195,1.768559455871582,0.6823883056640625
642,math,1.4534070491790771,1.6181164979934692,0.1647094488143921
643,wiki,3.423924446105957,4.330589294433594,0.9066648483276367
644,news,3.326207399368286,3.558382272720337,0.23217487335205078
645,reviews,3.5839684009552,3.727691411972046,0.1437230110168457
646,paper,3.838320732116699,4.5365729331970215,0.6982522010803223
647,code,1.7759655714035034,2.1639151573181152,0.3879495859146118
648,math,1.4879240989685059,1.7198270559310913,0.23190295696258545
649,wiki,2.742337465286255,3.283435106277466,0.5410976409912109
650,news,3.9692587852478027,4.31467342376709,0.3454146385192871
651,reviews,3.4765374660491943,3.5700082778930664,0.09347081184387207
652,paper,4.034975528717041,4.5896830558776855,0.5547075271606445
653,code,1.155693531036377,1.5514280796051025,0.3957345485687256
654,math,1.6521449089050293,1.7664456367492676,0.11430072784423828
655,wiki,2.544295072555542,2.582817316055298,0.03852224349975586
656,news,3.942586898803711,4.340061187744141,0.3974742889404297
657,reviews,3.597083806991577,3.708482027053833,0.11139822006225586
658,paper,4.137317180633545,4.683923244476318,0.5466060638427734
659,code,1.194551944732666,1.6641944646835327,0.4696425199508667
660,math,1.4317950010299683,1.7414084672927856,0.3096134662628174
661,wiki,3.091371536254883,3.380265951156616,0.2888944149017334
662,news,3.5684850215911865,3.8985888957977295,0.33010387420654297
663,reviews,3.4456470012664795,3.4926681518554688,0.04702115058898926
664,paper,4.494026184082031,5.141180515289307,0.6471543312072754
665,code,1.1196632385253906,1.5756986141204834,0.4560353755950928
666,math,1.480586051940918,1.8393833637237549,0.3587973117828369
667,wiki,2.7869873046875,2.822126626968384,0.03513932228088379
668,news,3.183414936065674,3.3591244220733643,0.17570948600769043
669,reviews,3.698617935180664,3.8432679176330566,0.14464998245239258
670,paper,4.8348517417907715,5.272010326385498,0.43715858459472656
671,code,1.0980808734893799,1.4800268411636353,0.38194596767425537
672,math,1.7582423686981201,2.156383991241455,0.39814162254333496
673,wiki,2.8491618633270264,3.7052388191223145,0.8560769557952881
674,news,3.165475845336914,3.232846736907959,0.06737089157104492
675,reviews,3.4299497604370117,3.5157933235168457,0.08584356307983398
676,paper,2.6196179389953613,3.3847522735595703,0.765134334564209
677,code,1.591456651687622,1.8175339698791504,0.22607731819152832
678,math,1.640386939048767,1.8164228200912476,0.17603588104248047
